Unnamed: 0,Affiliate_id,Affiliate_name,Address,City,State,Zip,Country,Website,Phone,Latitude,Longitude,Count_x,Name_x,Overall_percentile_x,Count_y,Name_y,Overall_percentile_y
7826,13125,Frecuencia CrossFit,Catedral #2032,Región Metropolitana,Santiago,,Chile,http://frecuenciacrossfit.cl/,56979943795,-33.4388,-70.6652,39,Jorge Hidalgo,9.8065,12,Tamara Fuenzalida,84.0711
7827,13131,DGO CrossFit,"Calle Dolores del Río 338, Zona Centro",Durango,Durango,34000,Mexico,http://www.dgocrossfit.mx/,(618) 811-0700,24.0298,-104.6799,6,Guillermo Avalos,9.9091,1,Monica Arzola,28.3407
7828,13134,CrossFit Donosti Pasaia Box,c.Buenavista 30,Donostia,Gipuzkoa,20016,Spain,http://crossfitdonosti.com/crossfit-donostia-pasaia-box/,34638784959,43.3202,-1.9208,2,Juan Perez,82.5317,1,Laura Plaza,78.7399
7829,13136,CrossFit SFS,43 Sheppard Street,Hume,ACT,2620,Australia,http://www.crossfitsfs.com,(041) 869-5151,-35.39,149.1692,23,Joel Munro,99.9697,18,Megan Smith,96.111
7830,13140,Go For It CrossFit Hommachi,"4-2-3-Kyutaro-machi, Chuo-ku",Osaka City,Osaka,541-0056,Japan,FALSE,+81 6 6226 7209,34.6812,135.4985,5,Kawai Shota,66.1788,1,Yoshino Sugihara,4.6459
7831,13141,Aces Wild CrossFit,Seymour Johnson AFB Fitness Center,Goldsboro,NC,27531,United States,http://www.AcesWildCrossFit.com/,(570) 898-2123,,,,,,,,
7832,13142,CrossFit Devastation,5636 Cypress Gardens Blvd,Winter Haven,FL,33884,United States,http://www.crossfitdevastation.com/,(863) 291-4653,27.995,-81.6871,15,Jarrod Kelley,95.2655,17,Kimberly Marczynski,96.1162
7833,13143,CrossFit Boqueirao,"Rua Paraguacu, 29",Santos,SP,,Brazil,http://www.crossfitboqueirao.com.br/,5.514E+12,-23.9582,-46.3243,8,Rafael Guaraldo,90.6885,7,Tatiane Abreu,89.2366
7834,13144,Castelo CrossFit,Largo da Praia Nº 2,Valadares,Vila Nova de Gaia,4405-591,Portugal,FALSE,3.51913E+11,41.0916,-8.6568,5,André Teresinho,99.4503,1,Ana Rodrigues,34.8224
7835,13145,CrossFit Emics,1593 East 93rd Avenue,Merrillville,IN,46410,United States,http://www.crossfitemics.com/,(219) 313-4603,41.4492,-87.318,6,Teddy Valadez,78.7781,3,Kelly Cotton,98.4888
7836,13146,CrossFit Belgrade,270 Floss Flats Rd #E&F,Belgrade,MT,59714,United States,http://crossfitbelgrade.com/,(406) 599-1928,45.7554,-111.1836,9,Damian Harris,99.5093,4,Courtney Todd,49.9953
7837,13147,CrossFit Unlimited Eunice,1960 W Laurel Ave,Eunice,LA,70535,United States,FALSE,(337) 370-5010,30.4953,-92.4362,6,Perry Pitre,78.9722,6,Jamie Rougeau,7.2403
7838,13148,CrossFit Peaceful Warrior,715 Robert L Draper Way,Greenville,KY,42345,United States,http://www.crossfitpeacefulwarrior.com,(270) 543-4257,37.2247,-87.167,,,,,,
7839,13150,CrossFit Bedfordview,110 North Reef Road,Bedfordview,Gauteng,1401,South Africa,FALSE,27826953065,-26.1681,28.1638,21,Damian Winter,97.3401,13,Angela Watson,98.0797
7840,13152,Be CrossFit,"2201 SE Indian St, Unit A-4",Stuart,FL,34997,United States,http://becrossfit.com/,(772) 341-6686,27.1681,-80.2243,30,Brian Rottman,99.5008,23,Samantha Soffici,97.9597
7841,13153,CrossFit Busted,"Wellington Central Police Station, Victoria Street",Wellington,Wellington,,New Zealand,http://crossfitbusted.com/,(027) 415-1062,,,2,Brad Hendra,79.875,,,
7842,13154,CrossFit Vila Valqueire,"Rua das açucenas, 75 vila valqueire",Rio De Janeiro,Rio De Janeiro,21330-060,Brazil,FALSE,5.52196E+12,-22.879,-43.3605,,,,,,
7843,13155,CrossFit Americana,"1150, Albino Menegatti Street",Americana,São Paulo,,Brazil,http://www.crossfitamericana.com.br/,5.51998E+12,-22.7446,-47.3546,33,Jonathan Bargas,94.3777,16,Daiana Murakami,94.7853
7844,13156,Lucus CrossFit,Estrada da Coruña 28,Lugo,Lugo,27298,Spain,FALSE,34615600997,43.0408,-7.5794,2,Isaac Vide,88.9297,1,Iria Folgueira pin,13.8722
7845,13157,CrossFit 1202,Carr. 189 Km 3.3 Bo. Rincon,Gurabo,PR,778,Puerto Rico,FALSE,(787) 536-6711,18.2544,-65.9729,1,Jan Cruz,18.9708,,,
7846,13160,CrossFit Extremity,6925 Americana Parkway,Reynoldsburg,OH,43068,United States,http://www.beyondlimitstraining.net/crossfit-extremity,(614) 284-5037,39.9299,-82.8157,17,Jeremy Banks,98.7511,6,Ashley Phebus,92.7191
7847,13163,Unbeaten CrossFit,2271 Hyland Blvd,Staten Island,NY,10306,United States,http://www.unbeatencrossfit.com/,(917) 921-9838,40.5755,-74.1053,38,Alex Rosso,99.0552,25,Christine Dolcimascolo,92.9703
7848,13164,CrossFit P4P,39-41 Balaclava Street,"Woolloongabba, Brisbane",QLD,4102,Australia,http://www.crossfitp4p.com.au/,(040) 134-3729,-27.4905,153.0381,12,Shannon Mitchell,72.899,2,Ally McKenzie,89.9184
7849,13165,Jakabol CrossFit,Emilio Frers 2250,Martínez,Buenos Aires,,Argentina,http://jakabol.com.ar/,(011) 4717-1488,-34.5067,-58.532,29,Batuque Iribarren,99.6188,8,Sasha Nievas,99.5736
7850,13167,CrossFit GTP,"76,Chipyeong-ro",Seo-gu,Gwangju,502827,"Korea, Republic of",FALSE,1094755264,35.1541,126.8478,11,Hwan Jang,95.7121,3,Miri Lee,69.1969
7851,13168,GRYPHEM CrossFit,corso IV Novembre n. 40,Torino,Turin,,Italy,http://www.crossfitgryphem.it/,(366) 667-8637,,,,,,,,
7852,13170,CrossFit SOS,"29, Haedoji-ro 84beon-gil",Incheon,Yeonsu-gu,406-735,"Korea, Republic of",FALSE,82-10-3574-9505,37.391,126.653,,,,,,
7853,13172,CrossFit Hoellental,Markgrafenstr. 123- 125,Denzlingen,Baden Württemberg,79211,Germany,http://crossfithoellental.com/,4.91639E+11,48.0689,7.8679,12,Marius Stegmeier,91.4796,9,Brita Fritsch,95.1625
7854,13173,CrossFit CPK,"Avenida Leomil, 772 - Centro",Guarujá,São Paulo,11410-162,Brazil,FALSE,5.51398E+12,-23.9968,-46.2609,1,Welington Leite,95.0369,,,
7855,13178,CrossFit Crema,Via Adua 17,Crema,Cremona,26013,Italy,http://www.crossfitcrema.com/,(338) 177-2221,45.3587,9.6744,2,Cristian Fasoli,65.7949,,,
7856,13180,Clarence Valley CrossFit,"Unit 7/1 Fairtrader Drive
Business Park",Yamba,NSW,2464,Australia,FALSE,61419646313,-29.4378,153.3603,5,William Edgar,95.6696,4,Cass Poole,73.4078
7857,13182,CrossFit Iceni,3A Hawkins Rd,Colchester,Essex,CO2 8JY,United Kingdom,http://www.crossfiticeni.com/,07823 886555,51.8825,0.929,27,Jan Westrik,96.9892,17,Elisa Rossi,92.4809
7858,13183,Hill Country CrossFit,"37131 IH-10 West, #200",Boerne,TX,78006,United States,http://hillcountrycrossfit.com/,(210) 279-1190,29.7193,-98.6674,8,Daniel Phillips,83.3818,4,Heather Salinas,79.893
7859,13184,CrossFit Strabane,"Unit 3, Knockroe Business Park",Strabane,County Tyrone,BT82 9QR,United Kingdom,FALSE,004428 71884070,54.603,-7.0941,3,Paul Connolly,71.3816,2,Yvonne Keegan,8.3494
7860,13185,Down Home CrossFit,"118 Pipemakers Circle, Units 1-3",Pooler,GA,31322,United States,http://downhomecrossfit.com/,(901) 800-8654,32.1312,-81.2528,14,Nicholas Altgilbers,97.4815,12,Ali Amalfitano,90.9429
7861,13186,CrossFit Mirage,268 Rue Des Frères Bonnet,Villefranche Sur Saône,Rhône Alpes,69400,France,FALSE,(078) 125-4569,45.9887,4.7395,13,Jordan Levrat,93.9412,6,Sandra Terrier,78.525
7862,13187,CrossFit Voiron,10 Impasse Ruby,Voiron,Isère,38500,France,http://www.crossfit-voiron.com/,+33 4 76 05 90 67,45.351,5.5907,46,Renaud Dhien,79.0658,17,Marion Carles,86.8321
7863,13189,CrossFit 448,375 Holly,Junction City,OR,97448,United States,http://crossfit448.com/,(541) 221-9586,44.217,-123.2038,9,Will Harvel,94.5845,1,Maliah Moser,92.3549
7864,13190,CrossFit Alnwick,7 Elm Square,Alnwick,Northumberland,NE66 2ES,United Kingdom,FALSE,7446971158,55.3976,-1.6891,8,Hesus Kidd,81.5428,7,Collette Pryer,81.4439
7865,13193,CrossFit Tuscaloosa,2211 16th Street,Tuscaloosa,AL,35401,United States,http://crossfituscaloosa.com,(334) 652-1758,33.1987,-87.5623,3,Ashton McLeod,98.4879,1,Heather Sullivan,37.0086
7866,13194,CrossFit Lead,1124 NW 76th Blvd,Gainesville,FL,32606,United States,http://crossfitlead.com/,(352) 792-6551,29.6629,-82.4251,9,Tyler Allen,97.9669,6,Lizzie Borrell,97.8639
7867,13195,CrossFit Teddygym Jeongja,"B1, 17-4, Jeongja-dong, Bundang-gu",Seongnam-Si,Gyeonggi-Do,463-847,"Korea, Republic of",FALSE,8.21042E+11,37.3675,127.1078,,,,1,Eunhyang Lee,0.8769
7868,13196,CrossFit Downtown Corpus,318 N. Chaparral St.,Corpus Christi,TX,78401,United States,http://www.crossfitdowntowncorpus.com/,(361) 739-0068,27.7948,-97.3941,9,Stephen McMains,71.7198,2,Jessi Oehler,94.9622
7869,13197,The Shed CrossFit,3/3 Marchant Way Morley,Perth,WA,6060,Australia,http://www.theshedcrossfit.com.au/,61422277735,-31.9012,115.9024,17,Daniel corica,95.7398,17,Amy Corica,93.0773
7870,13198,CrossFit Leszno,Chociszewskiego,Leszno,Wielkopolska,64-100,Poland,FALSE,48518950448,51.8343,16.5736,2,Mateusz Homski,99.7304,1,Magdalena Radczuk,95.6665
7871,13199,CrossFit Bourgoin,"26, rue de l' Oiselet",Bourgoin Jallieu,Rhône-Alpes,38300,France,http://www.crossfitbourgoin.com/,(066) 945-5571,45.5905,5.2656,29,Geoffrey Blusseau,98.0121,10,Goyet Axelle,93.7263
7872,13200,CrossFit Iron Hog,"1400 SE Walton Blvd, suite 26",Bentonville,AR,72712,United States,FALSE,(972) 832-0191,36.3338,-94.1919,7,Yunyang Yu,9.2042,10,Kimberly Decker,83.9891
7873,13201,Iron Country CrossFit,8223 Arrowsmith Ln,Charlotte,NC,28270-0845,United States,https://ironcountrycrossfit.wordpress.com,(775) 336-7305,35.1162,-80.7515,,,,,,
7874,13202,War Streets Y CrossFit,600 North Ave,Pittsburgh,PA,15212,United States,FALSE,(412) 874-8115,40.4547,-80.0129,1,John Bechtold,33.9042,1,Erica Gadelmeyer,56.5011
7875,13203,Steel Mill CrossFit Fleming Island,2320 Market Dr,Fleming Island,FL,32003,United States,FALSE,(904) 446-5274,30.0852,-81.7164,20,Carson Taylor,96.9105,15,Amy Justice,95.4594
7876,13204,Insist CrossFit,"Pereira Oliveira, 549",Mafra,SC,89300-000,Brazil,http://www.insistcrossfit.com/,55-47-36421827,-26.1167,-49.805,26,William Ricardo Hack,84.0256,18,Caroline Carvalho Carneiro,9.6725
7877,13205,CrossFit Lajeado,"Rua Almirante Barroso, Sala 3",Lajeado,Rio Grande do Sul,95900000,Brazil,FALSE,55.51.97125832,-29.4496,-51.9665,3,Juliano Stobbe,72.034,,,
7878,13206,Back Home CrossFit,"3116 Wilson Rd, Apt B",Centerburg,OH,43011,United States,http://www.backhomecrossfit.com/,(614) 560-4368,40.2901,-82.7039,14,Joe Herren,96.3554,31,Sandi Laughrey,93.9576
7879,13207,Leones CrossFit,517 Shiloh Dr (Rear) Suite 3,Laredo,TX,78045,United States,FALSE,(956) 235-9590,27.5306,-99.4803,1,Mario Casas,58.0326,1,Andrea Martinez,61.8651
7880,13209,CrossFit Deep,"3030 Canton Street, Suite 120",Dallas,TX,75226,United States,http://www.crossfitdeep.com,(214) 699-4063,32.7828,-96.7788,29,Andrew McWilliams,97.926,11,Lolly Christy,98.1056
7881,13210,Forged by Fire CrossFit,7371 104th St NW,Edmonton,AB,T6E4B9,Canada,FALSE,(780) 267-7223,53.5112,-113.4977,26,Derek Arbez,97.6065,16,Alix Sutherland,97.7077
7882,13211,Model City CrossFit,3114 McClellan Blvd,Anniston,AL,36206,United States,http://modelcitycrossfit.weebly.com/,(256) 454-4159,33.6884,-85.8248,4,Tad Carter,90.1961,6,Tj Carter,65.5513
7883,13212,Compact CrossFit,Essa Bahman St.,Al Mansuriya,Kuwait,35502,Kuwait,FALSE,96599354690,29.3569,48,2,Imran Nazir,72.8309,,,
7884,13213,CrossFit Voghera,Via Cesare Pozzoni 11,Voghera,Pavia,27058,Italy,http://www.crossfitvoghera.com/,(349) 772-9214,45.0004,9.0077,,,,,,
7885,13214,Red Hawk CrossFit,Gutenbergstraße 2b,Kamen,NRW,59172,Germany,http://redhawkcrossfit.com/,23042500757,51.5892,7.674,4,Manuel Schluck,96.5862,,,
7886,13217,Cratus CrossFit,Victoria 30,Guaymallén,Mendoza,5521,Argentina,FALSE,5.49261E+12,-32.904,-68.792,1,Andres Costa,27.9894,,,
7887,13219,CrossFit Leucadia,1144 N. Highway 101,Leucadia,CA,92024,United States,http://www.crossfitleucadia.com,(760) 818-9015,33.069,-117.3043,4,Kaili Hunt,82.9512,1,Miranda Russell,9.8796
7888,13220,S4 CrossFit,"72-1, Sangin 1-dong
Dalseo-gu",Daegu,South Korea,704-808,"Korea, Republic of",FALSE,82-10-8448-0058,35.8194,128.5364,,,,,,
7889,13221,VCJ CrossFit,Avenida Jacinto Benavente S / N,Málaga,Andalucia,29010,Spain,FALSE,34658177178,36.7529,-4.4257,,,,,,
7890,13222,CrossFit Fierce Spirit,"Unit 1A
Spragg Street",Congleton,Cheshire,CW12 1QR,United Kingdom,http://www.crossfitfiercespirit.co.uk,7794681628,53.1641,-2.2035,9,Andrew Ridge,90.8368,3,Vicky Willis,76.0195
7891,13227,CrossFit Riccione,Viale Veneto 28b,Riccione,RN,47838,Italy,FALSE,3.93397E+11,44.0003,12.6317,,,,,,
7892,13230,CrossFit Power Grid,1333 8th Street,Oakland,CA,94607,United States,http://crossfitpowergrid.com/,(510) 985-9854,37.8053,-122.2912,17,Andres Diaz,9.4243,13,Lauren Quach,93.9412
7893,13232,FireTower CrossFit,3540 Centennial,Helena,MT,59602,United States,http://firetowercrossfit.com/,(406) 442-1631,46.5923,-111.9606,19,Kyle Patterson,84.5217,11,Mary Netz,9.1365
7894,13234,CrossFit C10,"Antônio Rosa Araújo,423",Juatuba,Minas Gerais,35675-000,Brazil,FALSE,55 31 83867912,-19.9575,-44.3406,,,,,,
7895,13235,CrossFit XXVI,Unit 3 Richards Street Industrial Estate,Wigan,Lancashire,WN3 4JN,United Kingdom,http://www.crossfitxxvi.com,7775445901,53.5386,-2.623,11,Oliver Smith,93.1469,6,Chloe Bristow,90.6771
7896,13236,Fouled Anchor CrossFit,441 Warley Street,Portsmouth,RI,2871,United States,http://www.fouledanchorcrossfit.com/home.html,(775) 291-1649,,,,,,,,
7897,13237,CrossFit Xavante,"Av Jules Rimet, 110, Alvorada",Cuiabá,Mato Grosso,78055220,Brazil,FALSE,5.56592E+11,-15.5812,-56.086,,,,,,
7898,13240,CrossFit 198,"Rua Manoel de Paiva, 198",Santo André,São Paulo,9070230,Brazil,http://crossfit198.com.br/,5.51199E+12,-23.6527,-46.5363,10,Danilo Fernandes,96.441,2,Mirailde Lima,87.4017
7899,13241,CrossFit South Wharf,51 Brady St,South Melbourne,VIC,,Australia,FALSE,(048) 854-2638,-37.8266,144.9429,34,Mitchell Sinnamon,99.9793,25,Jennifer Hughes,98.8469
7900,13243,CrossFit 7484,Via Rapallo,Parma,Parma,43100,Italy,FALSE,3.93479E+11,44.7851,10.2946,6,Antonio Riillo,96.3374,,,
7901,13245,PNZ CrossFit,"Rua Vila São Francisco, 309",Petrolina,Pernambuco,56.302-280,Brazil,FALSE,55 91 98202 7225,-9.3986,-40.495,12,Ricardo Sant Ana,80.1732,3,Gessica Sena,51.6679
7902,13246,CrossFit Mejeriet,Fallängsvägen 74,Arvika,Varmland,,Sweden,http://crossfitmejeriet.se/,46707746002,59.6674,12.5951,7,Simon Olsson,87.4735,11,Linda Norrman,93.407
7903,13247,MKO CrossFit Punta Carretas,Luis de la Torre 581 Planta Alta,Montevideo,Montevideo,11300,Uruguay,FALSE,00 598 99 637 807,-34.9185,-56.1589,5,Leonardo Pereira,67.1852,,,
7904,13249,Hardy CrossFit,Avenue Armii Krajowej 53,WROC?AW,DOLNY?L?SK,50-541,Poland,http://hardycrossfit.pl/,500 477 269,51.0834,17.062,,,,,,
7905,13250,CrossFit Quinto Moro,Località Is Coras,Sestu,Cagliari,9028,Italy,FALSE,(340) 188-7489,39.2854,9.0807,7,Eros Daniele Carta,6.0684,,,
7906,13251,CrossFit La Louviere,Rue Kwatta 29/2,Bois-d'Haine,Hainaut,7170,Belgium,http://www.crossfit-lalouviere.com/,32498128160,50.4849,4.2119,7,Nicolas Bardax,98.3194,1,Miranda Lorena,27.0271
7907,13252,Desert Devil CrossFit,848 W Hadley Ave,Las Cruces,NM,88005,United States,http://desertdevilcrossfit.com/,(575) 430-0247,32.311,-106.79,13,Gabriel Chavez,9.1196,8,Jessica Lazare,86.1356
7908,13258,Pullman CrossFit,372 and 370 S. Grand Ave,Pullman,WA,99163,United States,FALSE,(509) 592-6213,46.7273,-117.1838,14,Cory Carpenter,93.3335,10,Katie Smith,90.6149
7909,13259,CrossFit Knightdale,861 Old Knight Rd,Knightdale,NC,27545,United States,http://crossfitknightdale.com/,(408) 888-1619,35.8,-78.4759,10,Jordan Currin,92.3339,3,Michelle Benedict,98.8996
7910,13260,CrossFit ACR,214 Business Park A&B,Lynn Haven,FL,32444,United States,http://www.crossfitacr.com/,(940) 594-4165,30.2279,-85.6466,7,Kevin Welker,52.9085,15,Eberle Funches,89.6673
7911,13264,CrossFit Eken,Fatburskvarngata 16,Stockholm,,118 64,Sweden,FALSE,46703161808,59.3127,18.06,24,Olle Prim,98.0791,13,Rebekah Cabre,91.3675
7912,13265,CrossFit Ourinhos,"Rua Justino Carnevale, 169
São José",Ourinhos,São Paulo,19905045,Brazil,FALSE,(499) 660-9010,-22.9908,-49.8782,,,,,,
7913,13266,Omnis CrossFit,"12120 Colonel Glenn Road, Suite 5200",Little Rock,AR,72210,United States,http://omniscrossfit.com/,(501) 454-4528,34.7118,-92.4107,32,Brady DeClerk,90.4657,39,Holly Hartzell,9.8917
7914,13269,CrossFit K Block,45-934 Kamehameha Hwy,Kaneohe,HI,96744,United States,http://crossfitkblock.com/,(808) 351-4622,21.4136,-157.8012,16,kalei whittle,98.0376,10,Hilary Steele,99.8429
7915,13271,Driller CrossFit,"6945 East 38st Street
Suite D",Tulsa,OK,74145,United States,http://www.drillercrossfit.com/,(479) 831-7218,36.1182,-95.9078,,,,,,
7916,13274,CrossFit Fianna,"Newbridge Mews
Newbridge Avenue",Ballsbridge,Dublin,,Ireland,FALSE,00353 877590609,53.3289,-6.2305,2,Eoin Duggan,60.1274,3,Yulissa Almanza,78.1409
7917,13275,Five CrossFit,Lachar Nave 6,Peligros,Granada,18210,Spain,FALSE,620314706,37.2264,-3.6397,2,Angel Castro,83.3286,,,
7918,13276,StoneYard CrossFit,"5833 Curtis Dr., #100",Allen,TX,75002,United States,http://stoneyardcrossfit.com,(972) 955-7647,33.0678,-96.6193,10,Jelani Rainey,82.6736,5,Kelsey Davis,9.6492
7919,13277,Laveen CrossFit,3648 W Southern Ave. #148,Phoneix,AZ,85041,United States,http://laveencrossfit.com/,(602) 243-4225,33.3929,-112.1367,14,Steve Winn,9.4609,7,Hailey Robbins,89.8796
7920,13279,CrossFit 704,"10806 Reames Rd., Suite S",Charlotte,NC,28269,United States,http://www.crossfit704.com/,(704) 594-1329,35.3448,-80.8363,5,Christopher Yandle,83.4004,2,Abby Lackey,94.0267
7921,13280,Blue Ridge CrossFit,21 B Design Avenue,Fletcher,NC,28732,United States,http://www.blueridgecrossfit.com,(202) 329-2239,35.4469,-82.5238,6,Jeremy Whitworth,98.271,3,Marcela Venegas,89.7691
7922,13281,Strength Chamber CrossFit,"1881 Barnett Road, Unit 4",Garberville,CA,95542,United States,FALSE,(707) 498-1642,40.1207,-123.7971,4,Andrew hill,96.0242,5,Bailey Barnick,90.5183
7923,13282,CrossFit Sandyford,Unit 3D Three Rock Road,Sandyford,Dublin,18,Ireland,FALSE,35312063669,53.2756,-6.2143,5,Laurynas Binderis,80.9362,5,Danielle Begley,58.7002
7924,13283,CrossFit 315,5962 State Route 31,Cicero,NY,13039,United States,http://www.crossfit315.com/,(315) 288-4312,43.1748,-76.1077,13,Daniel Callahan,86.348,14,Therese Straigis,94.2554
7925,13285,Fiternal CrossFit,19 Park Ridge Dr,Stevens Point,WI,54481,United States,http://www.fiternalcrossfit.com/,(320) 292-9418,44.5228,-89.5485,8,Evan Dixon,96.6946,1,Bekah Guthrie,15.6976
7926,13286,CrossFit Antietam,700 West 1700 South,Logan,UT,84321,United States,http://www.cfantietam.com/,(435) 720-3900,41.7014,-111.8519,20,Spencer Schwab,92.1643,12,Ashton Bagley,97.8535
7927,13287,Edmond CrossFit,301 W. Waterloo Rd #296,Edmond,OK,73025,United States,http://edmondcrossfit.com/,(405) 259-2651,35.7254,-97.4842,8,Sean Gilson,72.1451,5,Caitlin Scott,83.4946
7928,13288,CrossFit Betim,"Avenida Edmeia Matos Lazzarotti, 2370, Bairro Ingá",Betim,Minas Gerais,32604-272,Brazil,http://crossfitbetim.com.br/,(312) 572-0091,-19.9575,-44.1966,1,Renan Lamartine,20.5833,2,Andrea Alves,62.3225
7929,13289,CrossFit Rolleston,35 Illinois Drive,Rolleston,Canterbury,7614,New Zealand,http://www.crossfitrolleston.com/,0064 21 1233629,-43.5831,172.3649,5,Sam Hill,77.7685,6,Emma Cairney,84.3697
7930,13290,CrossFit Holic,Gyo-Ri,Jochiwon-Eup,Sejong,,"Korea, Republic of",FALSE,1054560643,36.6057,127.297,,,,,,
7931,13291,CrossFit Caserne Saive,Rue Cahorday N°1 batiment Y,Saive,Liege,4671,Belgium,http://www.crossfitherve.com/,32495286533,50.6521,5.6756,7,Jehan Lecarme,96.3018,,,
7932,13292,CrossFit Cataratas,Av. Felipe Wandscheer 2987,Foz do Iguaçu,Paraná,85856-530,Brazil,FALSE,(197) 351-5590,-25.5489,-54.5512,6,Franco Perez Montalvo,62.8181,1,Tatiana Grigato,54.2692
7933,13293,CrossFit Melee,2615 South Roan Street,Johnson City,TN,37601,United States,http://www.jccfit.com,(423) 366-7642,36.296,-82.3295,17,Michael Rose,99.2583,17,Jerica Moore,97.0155
7934,13295,CrossFit Caen,"41-42 Pasteur Street 
ZAC de Calix 
Suite 108",Mondeville,calvados,14120,France,http://www.Crossfitcaen.fr,(066) 882-9588,49.177,-0.3198,42,Bisson Maxime,99.5779,16,Laurie Clément,98.9091
7935,13296,CrossFit Kerosene,1111 Rancho Conejo Boulevard,Newbury Park,CA,91320,United States,http://www.crossfitkerosene.com/,(805) 404-7701,34.194,-118.9237,21,Steven Page,90.2615,14,Kelley McKenna-Chantarumporn,91.0111
7936,13297,CrossFit East Oahu,549 Halemaumau St. #D7,Honolulu,HI,96821,United States,http://www.crossfiteastoahu.com,(808) 687-0123,21.2831,-157.7354,16,Cole Gilman,98.8633,19,Rose Subiono,91.6549
7937,13299,CrossFit Limes,H. Kamerlingh Onnesweg 17-A,Alphen aan den Rijn,Zuid Holland,2408AX,Netherlands,http://www.crossfitlimes.com/,31618488698,52.1296,4.6473,7,Joshua Peperkamp,90.6672,1,Melanie Van wijk,57.1294
7938,13300,CrossFit Newry,"Rampart Business Park, Greenbank Industrial Estate",Newry,Down,Bt342rj,United Kingdom,http://www.crossfitnewry.com/,7850888836,54.3413,-5.7485,17,Ronnie O'connor,90.1796,8,Sinead Murphy,58.1047
7939,13301,Brave Herd CrossFit,Avenida Pau Brasil Lote 08,Águas Claras,Distrito Federal,71916-500,Brazil,http://braveherdcrossfit.com/,5.56199E+11,-15.8373,-48.0281,51,Lucas Corrêa,92.6763,24,Indiara Serra,8.4201
7940,13302,Valente CrossFit,"Rua Teodoro da Silva, 944 - Vila Izabel",Rio de Janeiro,Rio de Janeiro,20. 560 025,Brazil,FALSE,5.52199E+11,-22.9199,-43.258,4,Pablo Chalfun,99.538,2,Mariana Miranda,21.7693
7941,13303,CrossFit REL,Ha'avoda 7,Ariel,Israel,40700,Israel,http://www.crossfitrel.com,(052) 378-9943,32.1011,35.1695,12,Or Ohana,95.3208,8,Shira Oktan,71.5056
7942,13304,Twister CrossFit,1100 Miles Ave.,Union City,TN,38261,United States,http://www.tornadotouch.net/apps/pages/index.jsp?uREC_ID=648240&amp;type=u&amp;termREC_ID=&amp;pREC_ID=518737,(731) 335-3396,,,,,,,,
7943,13305,CrossFit Huddersfield,"Unit 8, Field Mills, Red Doles Lane",Huddersfield,West Yorkshire,HD2 1YG,United Kingdom,http://www.extremeconditioning.co.uk/crossfit/,7738586467,53.6607,-1.7678,5,Ian Stevenson,9.2733,3,Lizzi Foster,49.0528
